subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
28,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,My legs are sore from working all day and it just feels so good to sit down. I can see the scenery and buildings rushing by outside when the train goes above the ground at one point. I can see the tired looks on the faces of the other passengers. There is a sheet of newspaper crumpled up on the floor of the train.,2.6,3.24,4255,2679,1/19/21 14:26
117,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I wonder if the other people will be mad if I cut in the line. I know the person very well, so it should be ok. It is not really right to take advantage, but I want to make sure I get in the movie, so I tell myself it's ok. I could just meet up with my friend later, so I really don't need to get in front of the other people. It is not really a nice thing to do, though people do it all the time",1.02,1.01,5147,4244,1/19/21 14:26
228,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Star
Car
Far
Sell
Smell
Well
Fell
Boom
",1.95,2.06,3889,3416,1/19/21 14:26
187,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"First off, I would never do this. But in my mind, I am just getting off work and am really tired and frustrated with the day and the amount of people on the train. I see the old woman looking for a seat and notice her white hair and the way she is slouching. I see she has a shopping bag and a cane she walk with, as well. There is only one seat left and I am closest too it. As she is looking, and not noticing the empty seat, I quickly sit down. As if I had been there all along. I feel guilty though because I know she needs it more than I do. I look out the window and pretend to no longer notice her and hope someone else will get up and offer her their spot.",1.04,2,2322,1360,1/19/21 14:26
273,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"hoss, yell, pall, y'all, fall, mall, toss, cross, first, farts, carts, marts",1.12,1.04,8086,2201,1/19/21 14:26
280,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I'd roll away from my partner so they couldn't see my face. I would be feeling terrible laying there. The babies cries sound louder than usual. Each scream making me feel worse and worse. ,3.89,3.9,6450,2759,1/19/21 14:26
271,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"dine, fine, peruse, punt, runt, important, tine, ",1.01,1.98,4916,1632,1/19/21 14:26
95,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"debin, sin, kin, pin, pends, send, been, do, four, lets, bets nets, deck, heck, house, mouse. dew, sue light height, sight, might, ",5.06,3.98,7830,6610,1/19/21 14:26
75,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"pill, kill, mill, sill, thrill, frill, dill, fill, gill, hill, Lil, nill, still, bee, Bea, fee, gee, Lee, tee, wee, kink, lin",2.06,2.09,19538,3343,1/19/21 14:26
278,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,able beats heft sell fell well pit kit lit knit who moo new would should mitt fit ,1.98,2.96,10201,9260,1/19/21 14:26
261,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,Cable able stable fable label angle tangle mangle fatal angle  ,7,6.72,57793,17353,1/19/21 14:26
265,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I imagine that when my guest that is a vegetarian is going to be really upset when they taste the meal. They are going to be livid that I did not respect there dietary needs. They will start to yell at me for what I did and I will be trying to apologize to smooth things over. ,1,1.99,7158,4182,1/19/21 14:26
53,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,Spouse-house Pretend- lend ,2.73,4.88,43751,4870,1/19/21 14:26
27,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,The cafeteria is crowded and noisy. A man sitting at a table by himself gets up carrying his tray. He walks slowly towards our table and speaks in a soft nervous voice. My friends and I are having a good time and joking around with each other. As the man makes his request I look around the table at my friends and see how crowded the table already is and look up a,5,4.99,5581,9678,1/19/21 14:26
51,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"I'm a salesman selling cars. Someone asks me if a car any flaws. I know about a serious flaw where the engine draws down the gas levels quickly, but I lie and don't mention it.",1,1,20352,2094,1/19/21 14:26
101,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"holler
tick
stick
sick
nick
caller
lick
chick
wick
bards
cards
lards
wards
gullet
nifty
shifty
thrifty
",5.84,4.24,3492,2695,1/19/21 14:26
190,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I enter the train and it is very crowded. I see not seat and I search for one. I also see and old man searching for a seat too. I see one but the old man does not. I slowly walk to the seat and sit down. I feel very tired and my shoes are killing my feet. I would like to give the old man the seat but I do not want to stand for the duration of the trip.,1.98,4.5,7274,10104,1/19/21 14:26
56,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"fit, hit, pit, mitt, nit, bit, wit, kit, frown, crown, brain, pain, me, meat, neat, feet, heat",2.06,2.96,4952,2820,1/19/21 14:26
242,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I see myself sitting at a square table.  It is very crowded, I'm bumping elbows with the person next to me.  Everyone else at the table is in the same situation, there are like 10 people already at the table.  It's pretty miserable with that many people there.  I'm eating off a cafeteria tray, being territorial so that other peoples food doesn't get in my way.  I'm eating chicken and mashed potatoes.",2.01,1.95,57132,3851,1/19/21 14:26
196,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"Depending on how I feel and other variables, I might or might not give up my seat. I don't think I have to, but it would be a nice thing to do. Also, why is it me that has to give up my seat",3.99,4.93,4351,2422,1/19/21 14:26
140,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"you-who, new, sue, do , woo
are-car, far, jar, mar, par, tar, war
new, you, you, woo, sue, do
in-win, sin, kin, den, men, pin, hen, gin, fin
night-fight",4.93,2.94,6489,3513,1/19/21 14:26
156,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I imagine that this would be an awkward situation. Many people in line would probably be pissed off that I used someone I know at the front of the line as an excuse to cut in front. After a while, I think I would feel guilt and remorse. Might even lead to an altercation of some sort.",1.96,1.72,7009,3331,1/19/21 14:26
285,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"down, clown, frown, drown, brown

see, me, he, she, lee, flee, bee, tree, ski, free

bill, hill, mill, drill, steal, fill, spill, till, chill, drill, grill, kill",4,2.96,3736,2418,1/19/21 14:26
3,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,That I am in a huge hurry to make my own flight for an important business meeting,4.97,5.2,16635,2113,1/19/21 14:26
275,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"sell, hell, fell, bale, pale, ale, sale, vale, yell, tell, tale, tail, wail, whale, kale, ",6.06,4,8002,6271,1/19/21 14:26
176,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"i felt very guilty and think about may be i caught by the guest that i was lie,and i think i will keep eye i on him to find the ",2.58,3.19,12088,5988,1/19/21 14:26
65,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"My job as a car salesman is on the line. I also have bills to pay and a family to support. The pandemic has made selling cars very difficult. If I don't make a sale today, I might loose my job and will definitely not be able to pay rent this month. I feel bad about lying but I really need to make the sale so I tell the customer there are no flaws in the car and pray that everything works out for the customer so I can keep my job and pay my bills.",3,2.99,5219,4058,1/19/21 14:26
191,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"sloth, lies, ",1.52,2.78,8383,18106,1/19/21 14:27
276,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I imagine I would have no problem doing this beacuse I want to sit with my friends. I'll tell them I am with my friends and to tell them to go sit with their own.,5.39,3.99,9042,1247,1/19/21 14:27
258,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"It was busy day on the streets with many people walking today because it wasa so nice out. As I was walking I noticed a 50 dollar bill on the ground, I quickly scooped it up before anyone else saw it. I figured the person ahead of me dropped it, but I didnt say anything and put it in my pocket. It could have been anyone that dropped it. I would not be able to find the correct person.",2.94,2.97,22971,2997,1/19/21 14:27
166,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,It's lunch time at school and the cafeteria is packed with people. All of the tables are either full or filling up fast. The table I am at has all chairs full but some of the people have gotten up to go get something they forgot. I see the girl come over and ask me if she can sit down. There is just no room left. The other people will be right back to their chairs.,7,7,3325,4396,1/19/21 14:27
112,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,blue clue slew bar mar par star tar laid made mold old told claws bell dell fell gel hell sell woe blow go toe so,1.75,1,5539,2414,1/19/21 14:27
180,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I would think to myself I should probably ask the person if they dropped the money, but what if they didn't.  Would they lie to me and say they did?  It might just be that today is my lucky day and I should just keep the money and not say anything.  There is no way for me to really know if the money belonged to the person in front of me.",5.02,5,21180,3867,1/19/21 14:27
169,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"No need to imagine this, I did this last month. I had worked two jobs the previous day and she had bragged about the naps she got. I heard the baby loud and clear and just ignored her when she half heartedly tried to wake me. It's not something I'd do often but jeez woman, let me sleep.",7,4.57,8899,6982,1/19/21 14:27
186,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I would point out all the natural and fresh vegetables in the soup and explain that it was my grandmother's recipe. Also, I would say how the soup would make me feel so much better when I had a cold or congestion. I would promote its healing powers. ",5.97,6.01,7510,4367,1/19/21 14:27
229,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"Rhymes with middle
Fiddle
Griddle
Riddle

Rhymes with baby
Maybe

Rhymes with spouse
house
mouse
louse

",3.03,2.05,6635,2907,1/19/21 14:27
252,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I imagine an aggressive yet naive person. I need to make sure I get the big promotion at all means possible, if that also means to tear down my co-worker's performance and put in him a bad limelight. I need to make myself look like the shining star to justify the promotion. I deserve the best.",1.24,1,6751,1727,1/19/21 14:27
145,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"boo, coo, do, goo, loo, moo, poo, roo, sue, too, two, hue, view, woo
bit, fit, mitt, lit, nit, pit, wit
bell, dell, fell, gel, hell, pell, sell, well
",2.03,4,9149,7810,1/19/21 14:27
124,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I feel horrible walking past the struggling person with their luggage, But I have to make the flight, I have not seen my brother in years, and this is the only time, I have time and Im financially stable to visit. As I arrive to check in I direct an employee to help the struggling person. As im going through the doors I see 2 employees helping the poor man. Makes me feel a little bit that I did not personally help, but no time to stop as I need to see my little brother.",6.99,6.95,5152,2649,1/19/21 14:27
94,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagine sneaking out of the house to go to the bar like I planned. I would also avoid running into my room mate when returning. I imagine feeling guilty for not helping out my room mate,1.98,1.92,4107,59925,1/19/21 14:27
48,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,co worker - show -worker - project - all wrecked.,3.18,4.49,19771,1877,1/19/21 14:27
200,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I really want this promotion.  I have worked so hard.  I will not lie to my boss, but I will just focus on the weaknesses of my coworker, rather than their strengths.  You do what you have to do in business.  This is not personal.  I feel bad doing it, but I have worked hard, and I feel that I deserve it more.  I can apologize later, and I hope they will understand.",1.98,2,6548,4086,1/19/21 14:27
270,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I feel guilty. I wish I could help the person but if I miss my flight it's disaster. Especially with Corona. If I stop to help, I might risk infecting myself or someone else, what if I inadvertently pass along a virus to the person I stop to help? That wouldn't really be doing them any favor. I also just can't be late, causing a problem with my family and work. It's just not right.  I still feel bad for the person. Maybe I can resolve to give to someone else? I'll see what I can do.",5.96,4.61,3859,3683,1/19/21 14:27
136,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I imagined sitting in an office and telling my boss every negative thought I had about my co-worker during the time I was working on the project with them. I imagined myself making myself look very bad and losing out on the promotion and my co-worker becoming my new boss.,1,1.99,4905,19885,1/19/21 14:27
165,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I am sitting in the cafeteria. I am eating with friends. It is pretty crowded and noisy. We are all sitting around a table. It is full. Someone comes over and asks to sit. Unfortunately the table is full, so I tell them there aren't any seats. They leave to find another place to sit. I feel a bit bad for them, but there wasn't anywhere to sit at our table anyway. I hope they are able to find a seat soon.",4.51,5.91,10559,3092,1/19/21 14:27
12,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"salesman ,sold ,car",4.95,6.05,106681,1996,1/19/21 14:28
231,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"troop, loop, coup, ton, son, bun, done, sell, bell, dell, fell, well, shade, laid, fade, paid, wade, lend, fend, mend, pend, ",1.07,1.05,3638,2570,1/19/21 14:28
24,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"lend, send, tend, defend, bend, pend, loop, poop, scoop, coupe, son, sun, stun, fun, bun, none, done, gun, pun, run, ton, won, tour, bore, sore, store, more, ",1.03,1.09,3515,1813,1/19/21 14:28
43,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"shoe, lieu, moo, true, blue, yew, hit, mit, bit, lit, town, gown, drown, bin, din, sin, tin, win, kin, eat, beat, teat, treat, elite, sane, mane, main, brain, strain, drain, hen, den, more, tore",2.01,1,21620,10208,1/19/21 14:28
113,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"crushing, flushing, light, bright, height, kite, snuggeling, beavy, wize, last, cast, caulk, ",2.99,5.1,11067,14051,1/19/21 14:28
283,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I would tell my boss about how my co-worker's performance has been lacking. When he thinks he is alone he uses the company's computer to look at adult themed websites. He keeps going to his desk and placing a white powder on his desk. He constantly tries to get me to do his work for him.,4,3.77,5056,1894,1/19/21 14:28
268,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"bar
far
jar
tar
mar
par
afar
star
spar
scar",2.01,1,3419,2827,1/19/21 14:28
13,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I'm so very tired.  I've been up with the baby several times already.  I just need some rest.  And there she is, crying again.  I'm going to lay here for awhile hoping my husband gets up.  He hasn't stirred all night.  She should be okay since I just checked on and changed her two hours ago.  Hurry up, honey.  Wake up!  Maybe if I roll over and pretend to s",5,5,7498,5224,1/19/21 14:28
100,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,Switch it up slap it up pick it up pretty cup.,3.71,5.42,4356,3013,1/19/21 14:28
184,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I am almost in a run and can't stop to help because I run the chance of missing the flight.  Hopefully someone else has time to help.,1.89,1.92,4495,4436,1/19/21 14:28
57,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"pick- lick, stick, dick, flick, mick, frick
your-store, whore, floor, snore, door",3.07,2.08,5005,1497,1/19/21 14:28
97,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I would feel a bit ashamed in this situation. It would be better to just tell them that you'd rather not because you're not good with furniture or you had a hard day. Or better yet, just do it fast and then go to the bar. It shouldn't take too long to do so I don't see why it should be a big deal. Tell them you have fifteen or twenty minutes to help then you need to go. THis is not an all night event and there's no reason to lie.",1.11,2.02,94368,3612,1/19/21 14:28
253,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"This is just rude. The only permissible time to do this is if you had a broken leg, AND asked them if it was okay. I would not do this, it is disrespecting elders. ",1.92,1.95,2414,1413,1/19/21 14:28
71,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"rig
dig
sauce
moss
carts
voss
burst
",1.2,1.25,5117,1437,1/19/21 14:28
179,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"
help a friend
that we all live in communion and harmony
the movie I would watch
to make my wife happy",2.09,1.93,4887,2462,1/19/21 14:28
98,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"Making a sustainable living off indie side projects is difficult. There are hundreds, if not thousands, of new apps being released every week. Itâ€™s challenging to cut through the noise and make yourself seen out there.

But thatâ€™s probably not going to stop any indie developer from making side projects. That didnâ€™t stop me. Not a single day has passed in the last couple of years when I havenâ€™t had an idea for a cool or interesting project that I wanted to do just for fun.,..

I had my family to support. I couldnâ€™t just quit my day job for a side gig, burn through all of my savings, live like a pauper and put myself through a mental and physical endurance test. There had to be another way to satisfy my curiosity......",5.41,4,30680,1825,1/19/21 14:28
173,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I imagine looking around, wondering if anyone will initially claim the money. After I pick it up, I probably debate whether I'm going to go up to the person to see if it's their money. Then, I probably put it in my wallet and feel bad about myself for not checking.",4.01,4,6736,1333,1/19/21 14:28
157,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,gate rate late loom tar star clout gout irk hand land rut gut more chore core bore gore lore tore store floor mask flask kelp hell shell bell dell tell,1.71,3.03,7827,2916,1/19/21 14:28
38,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I imagine standing in the kitchen telling my friend that it is vegetable broth and not chicken.  I would want them to eat the soup and not worry about it.,5,6.08,26298,4559,1/19/21 14:28
122,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I would turn over to my side away from my wife and keep my eyes closed.  It would feel great as I would hear her upset because she has to get up and do her job.  Once she left the room to go tend to her baby, I would then watch tiktok videos until I could hear her returning to the room.  I would then pretend to be just getting up as she was entering.",6.15,5.81,4320,2347,1/19/21 14:28
235,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I see the person coming.  As I respond I feel bad for what I say, but there really are no seats.  I think about what I could do, find another seat, get up and let them sit in my place.  I think about how they would feel.  I think about what I will, or could, do to make amends.  I look around",5.01,5.05,14262,5528,1/19/21 14:28
8,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"goth, poop, soaking, cloth, froth, moth, hoth",4.52,4.46,6825,65277,1/19/21 14:28
193,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"being in my apt on my couch when y roommate asks for help but i get up quickly saying im late for working on a project and grab my keys and leave to go to the bar, I get to the bar and join some friends and drink and have a great time",1.14,4,5829,3221,1/19/21 14:28
262,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I think about my bills that I need to take care of so anyhow I need to make the sale. I blame the circumstances that I need to lie about the flaws in the car. ,3.03,1.93,18235,3803,1/19/21 14:28
4,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"ageing, light, batch, backing, advert, alert",6.11,6.02,3068,5328,1/19/21 14:28
50,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,The gentleman was so old and I just cheated them because there is something really wrong with the vehicle. I'm sure that the car will not last for a long time and there's going to be so many costs piling up. ,2.42,2.16,5186,2079,1/19/21 14:28
213,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I would probably continue toward my plane.  The airport is filled with people who are there to help with this precise problem.  It stinks, but I'm not going to be reimbursed if I happen to miss my flight.",5.02,4.97,3240,3852,1/19/21 14:28
34,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"tomb, loom, zoom, plume, broom
pan, tan
car, far, tar",2.92,2.99,7476,4488,1/19/21 14:28
210,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"but ,
tell ,bell
",1.93,1.47,7885,5798,1/19/21 14:28
202,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I imagined being in a bus where all of the seats were taken and many people were standing, holding onto the poles and bars of the bus. I imagined an old woman, relatively frail and walking slowly, looking for a seat. She sees me sit and is dismayed, disappointed. She looks at me with pathetic sadness and I feel unbelievably guilty. I want to shrink away into nothing. I feel conflicted between continuing on and denying whether anything happened, and giving up my seat to her. It's uncomfortable and I immediately regret taking the seat",1,1,22449,3023,1/19/21 14:28
274,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"too, moo, wig, smell, dell, or, moss, wall, darts, smarts, porker",2.31,1.83,9314,4904,1/19/21 14:28
243,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"fight, bite, tight, light, kite, lite, mite, might, quite, right, site, white, ",3.03,4,6314,3826,1/19/21 14:28
286,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I noticed that a person was sitting alone at a different table. I look around at the table that I am sitting at and notice that it is full. I would have asked the other person to come join us had there been an open seat. Now I notice them approaching and when they get to the table they ask if they can join. I sincerely apologize, but I gesture that the table is full, but I tell them that I would join them at their table so they don't have to eat alone.",4.01,6.05,10328,3754,1/19/21 14:29
228,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I would definitely be feeling guilty as I rushed past the person.  I would be hoping not to make eye contact.  I imagine the person really feeling helpless and hoping anyone would stop to help them.  I imagine trying to focus on getting to my gate quickly so I don't think about my actions.,4.46,3.56,5569,1915,1/19/21 14:29
17,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"bee, me, see, his, bat, cat, that, hat, fine, shine, moo, view, muse, but, up, pine, hinds, kind, latch",1,2.02,6931,3079,1/19/21 14:29
135,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"Winner, booking, poop, moth, yell, pour, poor, who, tend, coup, thicken",1,1,4313,3250,1/19/21 14:29
84,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,poor pests clover winner bend towers booking group sicken cloth,3.25,2.85,40891,1701,1/19/21 14:29
187,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"With the possibility of pissing off so many people already waiting, I probably wouldn't do this. In my mind, the line is long and I am coming from the other direction of where the people are standing. It is raining out and it is dark since we are late into the evening. My friend has an umbrella and I see she is almost to the ticket booth as I approach from the opposite way. I go up to her and say thanks for saving my spot, as if I had been there with her before but had to step away for something. I ignore the ugly looks I am getting from the people behind her, and really hope she goes along with this scenario so I don't get beat up.",1.04,2.98,1964,2976,1/19/21 14:29
217,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I imagined cooking soup for my guests only to find out they are vegetarian. I put a lot of effort in cooking this soup which took hours. In the end, to avoid wasting my efforts, I tell my guest that it is made with vegetable broth.",1.57,2.33,235146,5223,1/19/21 14:29
